wavelength_nm,n,k
287,1.55169820254984,0.000108611316466523
288,1.5513280154006,0.000106615024881197
289,1.55096209201938,0.000104312633732157
290,1.5506003064446,0.00010171569632711
291,1.55024262932287,9.88427561949017e-05
292,1.5498889021998,9.57187963630346e-05
293,1.54953899871317,9.23742741437909e-05
294,1.54919292145725,8.88439384011835e-05
295,1.54885051159018,8.51654459811514e-05
296,1.54851170696975,8.13779057633389e-05
297,1.54817647766959,7.75204579768463e-05
298,1.5478447291061,7.36310162976341e-05
299,1.54751643120982,6.97451424465321e-05
300,1.54719152154547,6.58952447419708e-05
301,1.54686996992561,6.21099686111486e-05
302,1.54655177844525,5.84138633193988e-05
303,1.54623685216917,5.48272993685419e-05
304,1.54592516074955,5.13665029626068e-05
305,1.54561673849251,4.8043832543634e-05
306,1.54531149028704,4.48680545545764e-05
307,1.54500941801368,4.18447742814213e-05
308,1.54471049116629,3.89768320636205e-05
309,1.54441467919569,3.62647273392022e-05
310,1.54412195151036,3.37070425558688e-05
311,1.54383227747697,3.13008033267167e-05
312,1.54354559402806,2.90418317967849e-05
313,1.54326193522842,2.69250334711514e-05
314,1.54298123793591,2.49446684596095e-05
315,1.5427034389452,2.30945645681207e-05
316,1.54242853982173,2.13682807389606e-05
317,1.54215650969363,1.97592824892521e-05
318,1.54188728522336,1.82610310609446e-05
319,1.54162083544706,1.68670810995406e-05
320,1.54135716180334,1.55711573177485e-05
321,1.54109620082797,1.43671846722795e-05
322,1.54083792144909,1.32493530419134e-05
323,1.54058229255991,1.22121084487521e-05
324,1.54032928301924,1.12501793332503e-05
325,1.54007886165199,1.03586009112895e-05
326,1.53983096477856,9.53267940351368e-06
327,1.53958556114198,8.76802609020917e-06
328,1.53934268441597,8.06049524959191e-06
329,1.53910220585082,7.40625188155589e-06
330,1.53886419155371,6.8016741609346e-06
331,1.53862851268231,6.24340871953728e-06
332,1.5383952028113,5.72834825760673e-06
333,1.53816419800605,5.25354169137084e-06
334,1.53793549930522,4.81632638808024e-06
335,1.5377090427059,4.41414047429128e-06
336,1.53748482919877,4.04464290980696e-06
337,1.5372627947146,3.70568840392492e-06
338,1.53704294019768,3.39524192205621e-06
339,1.53682520151437,3.11138243961129e-06
340,1.53660961210326,2.85243412864661e-06
341,1.53639607523804,2.61671348872459e-06
342,1.53618459177463,2.40274004587488e-06
343,1.53597516256119,2.2091442622987e-06
344,1.53576772332412,2.03454061768558e-06
345,1.53556227486987,1.87772369682139e-06
346,1.53535875286625,1.73763130087213e-06
347,1.53515715807946,1.61318404707007e-06
348,1.53495749126882,1.50339350588324e-06
349,1.53475968803001,1.40735136903734e-06
350,1.53456371650113,1.3241088325693e-06
351,1.53436960997068,1.25302729476452e-06
352,1.53417730396504,1.19330300066003e-06
353,1.53398676656655,1.14049870480016e-06
354,1.53379799843434,1.09012968290877e-06
355,1.53361100022173,1.04190982022365e-06
356,1.53342567475603,9.95816853440024e-07
357,1.53324208786509,9.51809848706204e-07
358,1.53306014232998,9.09825415758714e-07
359,1.53287987135351,8.69645861471586e-07
360,1.53270121028226,8.31265788136801e-07
361,1.53252415967926,7.94526784823434e-07
362,1.53234868747311,7.59520824991146e-07
363,1.53217479420611,7.26039869492044e-07
364,1.53200244777888,6.94144648245103e-07
365,1.53183164871354,6.63561942524085e-07
366,1.53166236488346,6.34306569510483e-07
367,1.53149456414326,6.06387554090494e-07
368,1.5313282143291,5.79806460688821e-07
369,1.53116334856876,5.54355240992852e-07
370,1.5309999346833,5.29987193458639e-07
371,1.53083790781397,5.06858567944019e-07
372,1.53067733373178,4.84688757875281e-07
